m1,m2,x1_0,x2_0,v1_0,v2_0,t,x1_t,x2_t
5.240347186909466,0.3152813118224809,"[-0.24632258189970102, 2.4383005519438576]","[6.990613684054857, 4.63251237502082]","[-0.3157363755755318, 3.9043101855792735]","[-2.52648165505987, -2.8532009067190343]",20.95033441713902,"[-6.678548178109932, 84.0725692750417]","[-48.97433549530842, -52.444796116824776]"
7.751202282202071,7.195909252576509,"[5.224577386395996, 0.7805862824407193]","[-4.383161215755431, -2.129692581214777]","[-1.3696947347232378, 2.4684381851588855]","[2.9249429972605068, -4.688155526312826]",27.1014541952772,"[-33.34202307275351, 64.53296129886473]","[76.44450438447818, -125.79687384426805]"
9.215095254798843,0.850979026412383,"[5.328185665136971, -9.768365170303571]","[1.347734229119835, -5.663180587031107]","[-0.7655326547094967, 4.655222838306152]","[0.27345445258772383, 3.24029108830862]",15.866797895825067,"[-5.1364412066478105, 61.155080223118574]","[-12.526675972799723, 77.58695617850155]"
3.9610893250338206,3.6705747787119156,"[-4.888723458227748, -2.621398784178048]","[-1.7950057879595924, -6.786337808653231]","[0.21584709307249295, 1.6654858225816245]","[3.3733561976230284, -3.0577364044084234]",30.324723604888383,"[3.64522238984924, 45.07387521519923]","[98.35526710068122, -96.47881340028898]"
9.340027145731982,7.834000098437043,"[-1.8619049012240207, 7.008329851561893]","[-9.644547689237282, 2.6078977974277517]","[-1.2144743747505924, 2.042521503275725]","[3.4021298569087275, 3.1587481454131545]",5.094453788436454,"[-6.344672573538024, 13.211704156394873]","[5.655487947086931, 23.70998416199044]"
3.4495552624451262,8.372675230881095,"[-0.33859027708377276, -4.438143610699791]","[-4.3587819240786185, -2.3858452419350478]","[0.6708652500362176, 0.8703717986908188]","[4.927732545558504, 0.9441319852731631]",29.304350202169736,"[44.181651646111774, 66.88693153788259]","[129.80245915337838, 6.403666777462989]"
4.017958227904931,3.9201767050316203,"[8.23208247776109, 8.652813186949547]","[-8.992442190648884, -3.615048108075179]","[2.2586227466488795, 0.9289224599167012]","[-0.6398544417220471, -3.5265577234714653]",40.51742583141442,"[98.94952752889571, 45.51832454695551]","[-34.10170441137464, -145.71079660506803]"
5.3441892946853295,3.562790211049226,"[-8.913877259773455, -7.290284575207108]","[-2.7022345579758227, 9.191763637713922]","[4.015440428632793, 2.3680809586990472]","[3.8917788771749446, 4.588732320465937]",24.903621489162948,"[91.38144295531046, 52.94966504727136]","[93.77268568565944, 121.56857839091484]"
8.875299670895748,1.9072907934730554,"[-0.29212934741789454, 5.604479150064483]","[5.382717837316633, 6.624579606658735]","[-2.2205543650166404, -1.7620481186122525]","[-3.3277965094562454, -0.8504867502124522]",48.73111048285055,"[-118.15099529012406, -70.72727329335024]","[-111.88528314412495, -79.18942838974071]"
9.677378931041904,5.943377261214498,"[2.979770498163967, 0.6055866897577609]","[4.987122662235791, -6.69082620811428]","[-3.4255788166394807, 1.6739548936538569]","[0.5995117567944996, -2.721085578821889]",5.632715055603835,"[-16.11372222546799, 9.596911710347747]","[8.035391055203194, -21.305421140488225]"
6.359416746988481,3.2702307169454277,"[0.41469801387660965, 1.5187670839556038]","[-7.008822770557767, -2.0591329269284593]","[-1.4100231575208522, 0.32010106309050634]","[4.362493694011286, 2.8811094567922026]",48.05768697536696,"[59.70748935966884, -33.87424839781224]","[-44.43399073723327, 235.14193688491144]"
3.1846081359610467,0.8338475994486567,"[-6.7842396378674685, 7.661237370756776]","[3.727410711746572, -4.806558349574339]","[-1.373303522972403, 4.239382389889528]","[-4.773607866433485, -0.6453658557141049]",7.198107547434679,"[-16.656377224743046, 38.1370179274832]","[-30.68336797810109, -9.300159750484596]"
7.105941856161161,8.770336548781541,"[-3.8002528997514062, -4.254031375351797]","[6.0539364284046435, -7.426967134609878]","[-3.660627011984877, 2.191774435400636]","[0.8814397084813708, -3.870398734841556]",6.122106536677862,"[-25.817701713634857, 8.936908209911635]","[11.131543126574215, -30.937766503282628]"
8.508385982245553,9.135906197847302,"[6.3265959177342985, -4.782715073613419]","[-5.139273676341503, 4.648614819014572]","[-0.538459764488425, -1.030423681999506]","[3.7798588505250095, 0.45094954548587296]",44.17505499330614,"[-16.137941925437172, -39.2886304349873]","[160.60504827766928, 14.312688328722807]"
2.3650407002611917,7.542955424004929,"[-1.7672725333181454, -5.947462218685578]","[4.201259981450384, -5.508994664360132]","[4.6334998798344, 3.0585599843581015]","[-0.01975722188208273, -2.189226256001786]",43.69318717807245,"[209.58876791675038, 109.26173811163464]","[0.5463230108894228, -95.38497319382918]"
3.96533926341722,7.940363489618356,"[-5.5254339458692865, 7.852958835439669]","[-9.839110959133437, 3.294043182588645]","[0.03834311166430204, -0.24219401109134253]","[-4.849110944152856, 4.6028948614527465]",3.361021094581273,"[-5.941429223840625, 6.893629672893606]","[-25.864973780636703, 18.837036280993637]"
6.875601690114319,4.130595354661972,"[-2.6695903944855264, -3.7175342236557674]","[6.1371768283585055, -3.8442627425607885]","[-2.096334655726535, -3.847929941994529]","[3.9854379461884584, -0.6866393783811215]",19.740733419089405,"[-42.91766090467952, -79.45014627195391]","[82.923187121362, -17.779123979005323]"
1.706775030890896,9.25925472671834,"[5.322751170474282, -6.903425775887142]","[3.4228302867974048, -6.485590639064085]","[2.7429942223095427, 0.9026546023769688]","[-4.234827237820787, -0.8703864156316463]",47.91554436340821,"[103.30040212645514, 35.55147213175177]","[-193.3245106280755, -48.04384821940809]"
6.888722419686015,4.014091824236532,"[9.523625423836112, -8.468543550347247]","[0.28290706712582114, 2.564579790177529]","[0.8551498059937366, -4.749491583373566]","[-2.1859497627478772, -2.7124449552343197]",30.842061578899663,"[34.634251274872454, -153.74552950192185]","[-64.96716939548874, -83.16440529195374]"
2.2540850781379405,5.897402243802486,"[-0.4830058097772998, 9.20567898485358]","[-5.278998914716258, 6.199892305354414]","[-2.9824117394300265, -2.5974489532177136]","[-4.443523350269109, -4.449718843931133]",36.060238753251724,"[-119.01576954935396, -94.15265622535634]","[-161.31437149681, -150.55293624459276]"
3.9462930873778057,7.9570706665150635,"[0.6435349986690184, -6.280280162673764]","[-2.3176461665671066, -2.2874433165861063]","[-1.660857778420779, 2.881283175028547]","[3.7684611935742787, -4.869059993372651]",46.86907288666726,"[-142.81953576712056, -278.43067417185364]","[206.85084474365857, -28.54899638941076]"
8.27103726180584,0.11068062118356092,"[7.819272846073211, 3.5250019544721596]","[3.6701561341417115, -0.3546181925157459]","[1.483049395481288, 4.445927816016717]","[1.3793352951233961, 0.5813223732661834]",38.010200116566764,"[64.10807673360851, 172.34323556966748]","[62.241710676058204, 34.622753617889835]"
3.811640641461468,3.8282017672671564,"[3.0765984643761097, 8.631815267179118]","[4.909353906836886, 8.616621113361028]","[2.6249094952317487, 0.41755723932426303]","[2.8596008077963866, -4.910649784946296]",9.549764302838083,"[31.740027697069163, 9.10291709237696]","[28.637262687650235, -34.77766806711235]"
6.962858651745937,6.1225511698007224,"[8.472242997330099, -1.7328700923513516]","[-6.658640848832675, -4.624689963161945]","[3.0099614159922474, -2.9622305920265313]","[4.572523688194437, -2.3971459313288026]",23.37493838329567,"[94.75211357749987, -53.669649616947716]","[82.11632057241398, -80.33810633070458]"
7.998502305298715,6.8663518816098446,"[-7.195060456277281, 3.383615797249913]","[7.876465519640366, 8.4997208121016]","[-0.9714999843371981, -1.5089834485776157]","[-3.1735628952023776, -4.217788062380263]",36.892045087972164,"[-34.77891606073642, -63.75256290962049]","[-118.82093269215693, -133.74574091991798]"
6.315737618719948,3.3527336984310736,"[-0.5958500955971786, 7.006659450234842]","[-7.7975770429421765, -3.2768099932845374]","[-1.8159625078249575, 2.972201549076223]","[-2.9989719974265796, 2.250898688660162]",44.60778473486342,"[-85.97934590168977, 135.11015310370277]","[-133.32905505044022, 105.5697141209591]"
4.11488217951792,2.5093581352507153,"[-1.714025684625291, -8.84412163407946]","[-9.047540537213996, 5.996027908424448]","[-3.90960809103123, -4.969523004540611]","[4.021857381740544, -2.7800715634390905]",13.807347495964533,"[-55.62198921015241, -77.16583578545783]","[46.363355014370654, -32.871847345212764]"
3.7369254953549014,3.838690353811013,"[-9.27746235576685, 0.48937430245652536]","[-2.6724154864856198, 5.969445772901921]","[1.4143744381057655, 3.0570501197172533]","[3.2881339319846266, 3.8071563033861473]",23.892011655410453,"[27.685997829693246, 75.57412227393087]","[72.80057885556742, 94.93862902971398]"
5.535382741843431,8.172306655024096,"[-3.3507065074598934, 8.095848632946772]","[5.142512990367782, 0.3903151914907905]","[1.4928381784503095, -1.9493714229862213]","[-4.728931110389455, -2.330822844285766]",7.082057335049038,"[7.08458277516847, -7.19396981152855]","[-28.255201809099628, -15.111366957543686]"
3.3559324948712304,5.725462736792086,"[-5.838240981158364, -1.4708639271585984]","[-6.8881850299918534, 8.788080377837964]","[3.8811123232195133, 0.6908931680262853]","[3.129038515636543, 1.5236359947532794]",32.353559485632374,"[115.72892696676277, 31.754254557302666]","[96.69228508737949, 51.71044005494592]"
2.865594423978686,2.4474174236140582,"[8.162382078000697, 7.402649575200492]","[1.9266821167495802, 3.8204784115017016]","[-1.6590983976196059, 1.5717502300573694]","[2.6943397779043003, -0.36517375896873183]",23.884094373143228,"[-31.509018851921077, 41.51265799352612]","[66.3316325703916, -0.885508467475913]"
7.841248754448242,5.785759802526883,"[-3.743225376500467, 4.123168949019515]","[3.350764883260883, 1.2418676743712034]","[-4.470365084531994, -1.336095938340157]","[-4.6614699053692865, 0.8781634888463339]",5.65588267420197,"[-27.260701223687455, -3.033654601005964]","[-25.407884548015478, 5.666579959807494]"
3.956292980653347,1.924128153739011,"[3.8222547559922972, -8.426540661104207]","[-9.648009841529309, -8.301570947863242]","[3.018647676023363, 2.0977287706496037]","[-1.586467694862217, -0.22016010712922718]",48.90657425437416,"[150.29113696316597, 93.93143216037345]","[-84.84574967589046, -18.586156327397397]"
9.707390481537539,4.782087871421531,"[-6.02456420721011, 0.05116751971351796]","[3.1073871499711565, -0.9815424961174379]","[1.20058958562253, -1.6031219119933784]","[2.7708385827343207, -4.310254650922864]",36.93739884264877,"[43.41463074344896, -62.16993796657071]","[95.11736768206842, -154.0892108553488]"
9.504078942950919,4.932251222238953,"[-2.5816352438946577, -5.069506572056682]","[-6.250473592300119, 4.298870944878235]","[0.7261367862707049, -2.7927220424474983]","[-2.6378513863341366, 1.1102529188349646]",47.858076651307336,"[30.102422025309306, -135.17626886107632]","[-128.5091408087701, 50.59758984971469]"
3.7542611026710846,4.359963296321729,"[-0.6245758974442328, -3.285702153619474]","[9.681149717121336, -6.6320841370475865]","[-2.7178704862957948, -3.542468842847959]","[-2.903405628922908, -0.10026914367834738]",48.65475896981242,"[-125.30765022078299, -170.5060220707676]","[-138.08814489169998, -15.934561950631593]"
1.8337077447616315,6.291245428448259,"[-2.0094645552443513, -7.529432838703625]","[-7.308175110019908, 3.208286680511197]","[-2.539288807111908, 4.334897103533857]","[0.3603204519537506, 2.9634723372025817]",23.81557136281934,"[-56.22744194923979, 103.72978226943383]","[-0.5505579336090416, 71.44714698878012]"
1.7729332372339526,4.040349215811333,"[-4.92076512041034, -8.597532182768576]","[-3.6325424499687298, 6.163703905997124]","[2.145710837254553, -1.5853851651514317]","[0.03488364834167346, 3.903826091663916]",39.7703668568571,"[80.24537807496594, -70.08844583107319]","[-2.170801112502252, 160.73556959469056]"
6.377782615030059,7.354112520175755,"[-8.340657145125856, 9.014757955827871]","[1.8307609311080952, 1.2929235356340065]","[-1.2024840424315233, 0.4912465060221365]","[-2.867592865336551, 0.7756843871292505]",33.17408509830811,"[-76.72065090715498, 6.179323177501224]","[-68.59247289922274, 43.61766094424378]"
8.726193556604064,9.65240719369233,"[-9.589469304042147, -0.7528844183112327]","[7.379394480425699, 6.657805350451923]","[3.220095904523351, 1.993673049720015]","[-3.773160682992266, 1.9080138571114071]",40.68248786067247,"[119.81773861858896, 93.75091727061154]","[-144.68084887076293, 72.16979183279925]"
5.654737322573517,0.8870367872000442,"[0.1558163963587944, -4.042360215436524]","[-6.324266334837043, -4.516452092899579]","[-0.959114959198871, 0.06704893249603128]","[2.4371272634829193, 3.0184198039308257]",49.50121448512629,"[-48.9835346461998, 3.6877258382515947]","[124.91148689770519, 116.77895097094122]"
4.5927663429147625,2.4237832100586068,"[-0.22611068605808704, -6.140903983348429]","[-7.749293074286953, -2.3925886808981867]","[-1.2832595001002423, -1.1788551825709446]","[3.1971358088344264, -1.5554697324437972]",42.5581800343983,"[-51.32703699837472, -42.73929540618221]","[121.65968963034895, -94.30692157067735]"
6.9905753123643155,7.808750804357948,"[5.781634037466887, -3.6199871081138273]","[1.7348476590430462, -7.729274321265159]","[-1.3292752908639582, 2.930192400459992]","[-1.5543807800617837, 4.543050254447303]",31.29877207549564,"[-44.758776351784164, 114.0686487218735]","[-38.91589234810514, 111.20721606162572]"
6.335664174948689,2.712434472175368,"[-2.7816882860906205, 9.096453737086662]","[1.3139500978673713, 5.297421685444327]","[-2.9594115762086712, 4.391651131094701]","[-1.022968919920407, 4.606498028550506]",9.932202342731188,"[-30.59117453904766, 51.97521438741518]","[-12.546240649769624, 52.77858956742909]"
3.6212608848940806,8.650496764695626,"[-1.4808507721435156, -3.605750951784266]","[5.459259489726605, -8.844228356580823]","[-1.8176995638579898, 0.6727010744562287]","[-2.582491032249444, 4.989131844299136]",3.0280573828982886,"[-6.17431832541246, -1.5788582711607273]","[-2.7000169652052244, 6.267370835307247]"
5.037251618753859,7.662066388059908,"[0.6538368755175679, -3.2739780721678624]","[-9.04989435539697, 0.5365967171146941]","[3.6396176908890716, 1.936430804496747]","[-2.7310045027448746, -0.7526280797227161]",40.49432239825402,"[143.88118227861224, 75.22535127216531]","[-116.90747013158565, -29.99636721835048]"
9.157561793982817,5.016966187807416,"[-1.7847909490523133, 1.124525926094675]","[-7.0841441994006304, -4.965623459283992]","[-2.293926479745314, -3.2709704168557483]","[-0.6886299737247503, 3.7776548417881024]",18.421073704315592,"[-49.53529196372047, -56.39835385706533]","[-9.741307362352284, 59.63623345847188]"
6.261650527821454,7.203833690680415,"[-2.7275910611771987, -0.5115458750799107]","[9.659420081749147, 1.839087661151975]","[2.081034292646377, -3.5184406843751024]","[3.45642584855373, -2.2752721591424265]",11.703962178829967,"[23.17651469641927, -41.166484899726]","[48.767968454830246, -25.24673670853637]"
2.878429167967442,3.6232221628436494,"[-1.8992992009173033, 2.925475433918141]","[-0.2648273800380174, -6.090485803524763]","[0.2664438129932041, -2.3113199480341273]","[1.5651900960160123, 3.8347100246803407]",46.08570714982528,"[25.906235589536752, -103.75072342478373]","[59.5333793227614, 170.75986987350205]"
9.90868743442016,8.185178586475576,"[-2.7757568646973514, 5.524948384587219]","[-2.2999696185677614, -6.296363729998373]","[0.3505170574047698, -3.436852019095377]","[3.138375603644297, -3.5728464006341945]",41.21649459984168,"[19.620121094826974, -145.12095601239406]","[117.43034341673606, -142.672488675895]"
4.089528300805813,0.7328565338215325,"[-4.855070106533721, 1.1601695913481613]","[-8.58069680843917, -7.496363919715283]","[2.895698327593421, 0.30218539243998066]","[2.7611143363695714, 4.135424794725985]",11.867892699846164,"[28.56245367348029, 4.8234238502053515]","[29.479744235935783, 41.15301049560034]"
4.479656350878043,6.482793736883368,"[-8.68935063443891, 1.558449688910823]","[4.412919478732039, 0.6623169848931116]","[-1.7880886086721706, -0.4563858957508735]","[-4.786151459854087, 0.566604214518474]",14.454299239056963,"[-33.32305437625211, 7.638479588089465]","[-65.60495257685635, 0.09244730869373474]"
